"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","browser_Browser","browser_Version","browser_Operating.System","browser_Resolution","mobile_cont","studyintro_time_First.Click","studyintro_time_Last.Click","studyintro_time_Page.Submit","studyintro_time_Click.Count","cleanser_time_First.Click","cleanser_time_Last.Click","cleanser_time_Page.Submit","cleanser_time_Click.Count","effectiveness_time_First.Click","effectiveness_time_Last.Click","effectiveness_time_Page.Submit","effectiveness_time_Click.Count","effect1","effect2","effect3","effect4","free_response","thought_time_First.Click","thought_time_Last.Click","thought_time_Page.Submit","thought_time_Click.Count","cleaning_ability","active_ingred","anti_bacterial","effectiveness","smell","ways_to_use","color","cost","package_apperance","ad_appearance","stores","Dettol","other_versions","other_products","redisplay_time_First.Click","redisplay_time_Last.Click","redisplay_time_Page.Submit","redisplay_time_Click.Count","entitativity_time_First.Click","entitativity_time_Last.Click","entitativity_time_Page.Submit","entitativity_time_Click.Count","coherent","unified","typified","features","resources","similar","representative","purchase_time_First.Click","purchase_time_Last.Click","purchase_time_Page.Submit","purchase_time_Click.Count","purchase","like_brand","ad_favorability","ad_interesting","wtp_1","amt_produced","widely_avail","popular","brand_like_group","effort","realistic","familiar","heard_of","num_bottles_ck","att_check","freq_use","age","gender","english","lookup","prev_taken","purpose","cond","attributesalience_DO","mturk_num","ip_num","paid","count_mturk","mturk_dup","count_ip","ip_dup","res1","res2","phone"
"2020-07-07 08:47:30","2020-07-07 08:55:52","0","100","502","1","2020-07-07 08:55:53","R_10rDdd0OiCi0gCl","","","","","anonymous","EN","Edge","83.0.478.58","Windows NT 10.0","1366x768","1","0","0","8.27","0","27.03","27.03","28.37","1","5.513","16.045","17.182","6","3","3","4","3","How many bottles there were.  I guess it suggested to me that you need a lot of Dettol for it to be effective.","5.5","68.738","70.419","29","4","3","3","8","1","2","3","1","5","7","1","4","1","2","4.688","10.669","11.826","2","19.217","79.352","80.453","16","8","8","7","4","1","1","4","3.599","28.132","31.064","8","2","4","3","3","1.5","2","8","4","1","8","5","1","2","5","2","5","45","2","2","1","2","To determine how an ad might affect attitudes toward a product.","clean_high","thought_time|thought_intro|smell|ad_appearance|other_versions|stores|cleaning_ability|color|active_ingred|Dettol|anti_bacterial|other_products|package_apperance|ways_to_use|cost|effectiveness",241,239,1,1,0,1,0,1366,768,0
"2020-07-07 08:47:31","2020-07-07 08:53:43","0","100","371","1","2020-07-07 08:53:43","R_3Rrr2ojuwZdrEn0","","","","","anonymous","EN","Firefox","77.0","Windows NT 10.0","1920x1080","1","0","0","23.514","0","0","0","30.631","0","4.106","18.189","19.008","5","5","7","7","7","I was not able to fully read the label to get a better idea of the product and what was in it.  ","13.082","72.559","73.292","19","8","9","9","8","1","8","8","8","8","9","7","8","1","5","0","0","8.712","0","9.197","43.832","44.553","8","5","8","3","6","2","6","8","2.977","18.446","19.753","5","6","6","7","7","3.99","7","8","7","1","9","8","1","1","1","2","8","47","2","1","1","1","consumer decisions ","clean_low","thought_time|thought_intro|cost|cleaning_ability|other_products|active_ingred|stores|ad_appearance|effectiveness|other_versions|package_apperance|anti_bacterial|color|smell|ways_to_use|Dettol",242,240,1,1,0,1,0,1920,1080,0
"2020-07-07 08:47:32","2020-07-07 08:52:31","0","100","298","1","2020-07-07 08:52:31","R_roGN9K0Qcv5QKRj","","","","","anonymous","EN","Firefox","74.0","Windows NT 6.1","1600x900","1","0","0","3.582","0","17.324","17.324","31.653","1","1.958","7.526","8.449","4","5","5","4","4","There is no explanation as to why it is the smarter cleanser, which makes it unconvincing.","5.32","39.032","39.97","15","8","6","5","8","1","3","6","4","5","4","1","6","1","6","0","0","11.902","0","4.812","33.852","34.602","13","1","3","5","4","3","6","7","1.857","20.729","21.488","9","2","4","2","3","1.99","3","4","3","1","7","5","1","1","5","2","6","37","1","2","1","1","Whether we think a hypothetical ad for a hypothetical brand and product would be convincing.","clean_high","thought_time|thought_intro|ways_to_use|cost|effectiveness|active_ingred|ad_appearance|other_products|package_apperance|other_versions|cleaning_ability|color|anti_bacterial|Dettol|smell|stores",243,241,1,1,0,1,0,1600,900,0
"2020-07-07 08:47:32","2020-07-07 09:00:18","0","100","765","1","2020-07-07 09:00:18","R_2aaB2EtHDebP9x9","","","","","anonymous","EN","Firefox","78.0","Windows NT 6.3","1093x614","1","0","0","28.846","0","0","0","41.741","0","5.662","19.121","23.225","6","6","6","6","6","If the cleaner would be as effective as bleach","16.944","321.546","323.612","34","6","1","5","6","4","5","2","3","1","1","2","1","1","7","0","0","7.628","0","13.573","78.306","79.631","21","5","7","6","6","7","5","6","3.555","33.66","35.586","10","6","6","5","5","4.54","6","5","5","2","6","7","1","1","5","2","5","53","2","2","1","1","Not sure","clean_high","thought_time|thought_intro|package_apperance|other_versions|active_ingred|anti_bacterial|ad_appearance|cost|cleaning_ability|stores|effectiveness|smell|other_products|ways_to_use|color|Dettol",244,242,1,1,0,1,0,1093,614,0
"2020-07-07 08:47:33","2020-07-07 08:56:32","0","100","538","1","2020-07-07 08:56:32","R_3kuZDRBJzcfCTM9","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 6.3","1366x768","1","0","0","12.196","0","0","0","19.65","0","66.926","73.781","74.737","7","8","6","8","6","most ad giving the experiment videos ","0.301","44.779","45.235","24","8","5","6","8","8","7","6","6","9","8","6","8","9","8","0","0","6.543","0","1.603","16.131","17.042","11","6","4","7","6","5","8","7","167.44","182.771","183.93","10","7","5","7","6","8.26","7","5","8","7","7","8","5","2","6","5","8","50","1","1","1","2","Short Consumer Research Survey","clean_high","thought_time|thought_intro|cleaning_ability|cost|effectiveness|ways_to_use|active_ingred|package_apperance|ad_appearance|anti_bacterial|other_versions|other_products|stores|Dettol|color|smell",245,243,1,1,0,1,0,1366,768,0
"2020-07-07 08:47:33","2020-07-07 09:04:27","0","100","1013","1","2020-07-07 09:04:28","R_UyH1dF77W7mFEzv","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1024x768","1","0","0","567.18","0","0","0","27.22","0","32.394","39.802","42.586","5","7","7","7","7","The name is terrible.","4.033","70.425","72.5","24","6","3","2","7","2","2","3","6","5","2","1","2","1","2","0","0","4.821","0","4.565","31.854","33.29","10","7","7","7","9","3","3","8","15.732","31.37","34.169","9","2","2","5","1","3.87","6","7","6","8","8","8","1","1","6","2","5","63","2","2","1","1","?","clean_high","thought_time|thought_intro|active_ingred|color|other_versions|cost|package_apperance|effectiveness|ways_to_use|smell|Dettol|cleaning_ability|ad_appearance|anti_bacterial|other_products|stores",246,244,1,1,0,1,0,1024,768,0
"2020-07-07 08:47:34","2020-07-07 08:57:07","0","100","572","1","2020-07-07 08:57:07","R_3mW03KtnXBvZgiJ","","","","","anonymous","EN","Opera","68.0.3618.173","Windows NT 6.3","1366x768","1","0","0","57.43","0","15.736","25.038","27.753","4","9.002","22.482","24.044","7","7","7","7","7","That I was not sure that I liked the name of the product.","14.288","89.644","90.814","24","8","5","8","7","5","6","6","1","7","9","1","8","1","8","7.864","14.596","17.161","4","13.437","66","67.619","13","7","5","5","7","5","8","7","4.6","23.477","25.413","7","5","5","5","5","4.77","6","7","7","1","9","8","1","1","4","9","9","50","2","2","1","1","How a person thinks when they see an ad.","clean_high","thought_time|thought_intro|stores|anti_bacterial|other_versions|package_apperance|Dettol|color|cleaning_ability|cost|ways_to_use|active_ingred|smell|ad_appearance|effectiveness|other_products",247,245,1,1,0,1,0,1366,768,0
"2020-07-07 08:47:34","2020-07-07 09:13:51","0","100","1576","1","2020-07-07 09:13:51","R_6XMtJZeOH5egGu5","","","","","anonymous","EN","Chrome","83.0.4103.106","Windows NT 10.0","1280x720","1","0","0","9.576","0","0","0","36.689","0","3.641","15.5","16.05","9","7","6","8","8","I was just thinking about how the ad looked. I thought it was strange how it showed many bottles lined up.","5.866","54.84","56.126","21","8","5","7","8","1","5","3","2","7","9","1","8","1","6","0","0","7.466","0","7.001","63.213","63.879","14","3","4","3","7","3","5","8","3.603","28.01","28.815","12","4","4","3","2","3.5","7","7","5","2","8","7","1","1","6","2","7","48","2","2","1","1","I am unsure.","clean_high","thought_time|thought_intro|other_products|effectiveness|cleaning_ability|Dettol|anti_bacterial|color|stores|smell|other_versions|package_apperance|active_ingred|ad_appearance|ways_to_use|cost",248,246,1,1,0,1,0,1280,720,0
"2020-07-07 08:47:35","2020-07-07 08:53:17","0","100","342","1","2020-07-07 08:53:17","R_299RhldD3CWlBXj","","","","","anonymous","EN","Chrome","83.0.4103.119","CrOS x86_64 13020.87.0","1366x768","1","0","0","7.848","0","0","0","69.377","0","3.4","9.81","10.774","4","6","6","6","7","I was wondering if it was toxic to pets and children or if it is environmentally friendly.","6.007","57.501","58.225","16","9","8","9","9","9","8","3","7","5","7","4","4","3","8","0","0","2.568","0","6.469","32.967","34.122","9","7","3","6","6","7","8","6","1.993","16.547","17.492","5","5","5","4","4","2.49","5","7","4","5","9","7","1","1","1","2","7","43","1","2","1","1","not sure what is being studied","clean_low","thought_time|thought_intro|Dettol|active_ingred|smell|other_versions|color|package_apperance|ad_appearance|stores|ways_to_use|other_products|cost|anti_bacterial|effectiveness|cleaning_ability",249,247,1,1,0,1,0,1366,768,0
"2020-07-07 08:47:39","2020-07-07 08:52:25","0","100","286","1","2020-07-07 08:52:25","R_3I9SRWBqWOF2BG1","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1280x720","1","0","0","11.152","0","0","0","18.859","0","2.679","7.96","8.751","5","8","9","9","8","I thought that it was interesting that it was clear. I wondered what sort of chemicals are in it that it's still able to be transparent.","4.192","40.657","41.548","18","9","8","7","7","6","8","9","1","8","5","1","7","1","4","0","0","16.501","0","5.135","28.295","28.799","7","7","6","6","9","8","7","8","2.486","16.194","18.322","6","7","7","7","8","3.99","8","9","8","7","9","9","1","1","1","2","7","40","2","2","1","1","To see how we view advertisements","clean_low","thought_time|thought_intro|other_versions|anti_bacterial|ways_to_use|cost|smell|stores|package_apperance|Dettol|color|other_products|effectiveness|active_ingred|cleaning_ability|ad_appearance",250,248,1,1,0,1,0,1280,720,0
"2020-07-07 08:47:39","2020-07-07 08:55:31","0","100","471","1","2020-07-07 08:55:31","R_24ADeFVWY172Zc2","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1280x720","1","0","0","23.932","0","0","0","23.092","0","2.92","12.423","13.472","5","6","6","7","6","I believe it will e more enviromentally friendly than others","8.706","89.361","90.604","16","8","7","7","7","1","6","2","7","2","2","1","6","1","3","0","0","18.628","0","7.489","68.68","69.561","10","6","3","3","7","6","4","7","7.31","30.263","36.414","8","6","6","7","6","5.51","7","5","5","1","9","8","6","1","1","2","4","48","1","2","1","1","how favorable we are to more environmentally friendly products","clean_low","thought_time|thought_intro|Dettol|effectiveness|other_products|active_ingred|cost|color|cleaning_ability|package_apperance|anti_bacterial|stores|ways_to_use|smell|ad_appearance|other_versions",251,249,1,1,0,1,0,1280,720,0
"2020-07-07 08:47:40","2020-07-07 08:52:55","0","100","315","1","2020-07-07 08:52:55","R_vfcarRrjVW0g2e5","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 6.1","1920x1080","1","0","0","13.073","0","0","0","11.566","0","4.317","13.764","15.095","5","7","7","7","6","If this would be a product I would bring into my home considering I use natural products and avoid harsh chemicals. ","8.351","51.877","52.822","18","7","9","8","7","9","8","6","3","6","7","1","8","3","4","0","0","3.709","0","6.063","58.054","59.059","14","1","9","5","7","4","9","7","2.231","12.645","13.751","6","1","1","1","5","0","5","6","4","5","9","9","1","1","1","2","9","64","1","2","1","1","advertisement and brand reaction","clean_low","thought_time|thought_intro|color|Dettol|cleaning_ability|ad_appearance|ways_to_use|effectiveness|other_versions|cost|stores|package_apperance|active_ingred|anti_bacterial|other_products|smell",252,250,1,1,0,1,0,1920,1080,0
"2020-07-07 08:47:40","2020-07-07 08:53:02","0","100","322","1","2020-07-07 08:53:02","R_2v07i8JCKWTutUF","","","","","anonymous","EN","Safari","13.1.1","Macintosh","1440x900","1","0","0","13.198","0","0","0","13.6","0","3.797","10.264","11.186","5","6","6","6","6","How well it works.","5.57","91.32","92.4","21","9","9","8","9","3","2","2","3","3","2","5","5","5","5","0","0","4.39","0","7.846","28.331","29.187","10","2","8","8","8","8","8","8","3.3","16.964","18.029","5","8","5","8","8","6.04","9","7","7","3","8","6","1","1","1","9","9","55","2","2","1","1","Like or dislike of a cleaning product.","clean_low","thought_time|thought_intro|ways_to_use|effectiveness|ad_appearance|anti_bacterial|other_products|other_versions|stores|Dettol|cleaning_ability|active_ingred|color|cost|package_apperance|smell",253,251,1,1,0,1,0,1440,900,0
"2020-07-07 08:47:42","2020-07-07 08:52:55","0","100","312","1","2020-07-07 08:52:55","R_2eXuM7g984XkzaT","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1366x768","1","0","0","8.697","0","16.972","16.972","18.192","1","5.623","18.62","19.542","7","5","4","4","4","I was wondering what exactly makes it the ""smarter way to clean your home""?","4.64","57.967","59.012","27","6","5","4","6","5","6","6","6","5","6","5","6","4","6","9.026","9.026","10.39","1","5.06","20.287","21.308","11","5","4","4","4","4","4","5","2.392","18.544","19.492","9","6","5","4","5","2.47","5","4","3","3","7","7","1","1","1","2","8","35","2","2","1","1","Thoughts on a cleaner ad. ","clean_low","thought_time|thought_intro|cleaning_ability|cost|Dettol|color|other_versions|stores|ad_appearance|ways_to_use|other_products|active_ingred|anti_bacterial|package_apperance|effectiveness|smell",254,252,1,1,0,1,0,1366,768,0
"2020-07-07 08:47:42","2020-07-07 08:54:34","0","100","411","1","2020-07-07 08:54:34","R_3iQM5YmMtXHGLL2","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1366x768","1","0","0","13.327","0","10.07","40.686","41.846","2","7.689","14.929","16.084","5","7","7","7","6","The background is very gray.","5.032","61.655","62.621","23","8","7","7","7","4","6","3","6","7","8","3","2","1","7","11.096","11.096","12.198","1","7.993","49.861","51.352","12","5","5","5","8","6","7","3","4.218","22.916","23.889","8","7","6","5","5","3","4","3","3","2","6","4","1","1","1","2","3","26","1","2","1","1","To determine people's feelings on advertisments.","clean_low","thought_time|thought_intro|smell|cleaning_ability|active_ingred|effectiveness|anti_bacterial|cost|color|ad_appearance|other_versions|other_products|Dettol|ways_to_use|stores|package_apperance",255,253,1,1,0,1,0,1366,768,0
"2020-07-07 08:47:43","2020-07-07 08:51:31","0","100","228","1","2020-07-07 08:51:32","R_wYSnPDblQm4wUaB","","","","","anonymous","EN","Chrome","83.0.4103.106","Linux x86_64","360x760","1","0.989","3.172","7.552","6","9.88","13.178","14.249","5","3.346","12.025","13.255","13","5","5","6","6","Doesn't look very professional.","0.611","32.168","32.8","44","6","4","7","5","2","6","2","5","5","6","5","6","3","4","0","0","5.371","0","3.136","27.049","27.981","21","5","5","4","7","4","3","6","2.213","17.117","18.108","12","5","5","3","2","4.73","6","7","6","2","7","5","3","1","1","2","7","40","2","2","1","1","Unsure","clean_low","thought_time|thought_intro|package_apperance|other_products|Dettol|ad_appearance|effectiveness|other_versions|active_ingred|cleaning_ability|ways_to_use|color|smell|stores|anti_bacterial|cost",256,254,1,1,0,1,0,360,760,1
"2020-07-07 08:47:46","2020-07-07 09:02:21","0","100","874","1","2020-07-07 09:02:21","R_1MNlbFQSEekUtlv","","","","","anonymous","EN","Chrome","83.0.4103.61","Windows NT 10.0","1366x768","1","0","0","5.504","0","0","0","12.365","0","21.394","39.569","42.054","4","6","8","7","6","anti bacterial solution to clean floor","10.154","137.024","139.521","14","7","5","7","6","7","7","4","6","6","7","6","7","7","5","0","0","23.718","0","16.012","96.491","100.172","7","7","6","8","6","7","7","7","8.303","63.858","66.722","7","8","7","6","7","6.57","7","6","5","8","5","6","7","2","7","6","8","35","1","2","1","1","to know the people's interest to buy dettol.","clean_low","thought_time|thought_intro|effectiveness|Dettol|cost|other_versions|color|other_products|smell|package_apperance|ad_appearance|anti_bacterial|cleaning_ability|stores|ways_to_use|active_ingred",257,255,1,1,0,1,0,1366,768,0
"2020-07-07 08:47:48","2020-07-07 08:59:28","0","100","699","1","2020-07-07 08:59:28","R_1EZIwilmunSiYoM","","","","","anonymous","EN","Chrome","83.0.4103.116","Windows NT 10.0","1366x768","1","0","0","14.088","0","6.197","15.302","16.564","4","5.598","19.43","22.043","8","9","8","9","9","Effectiveness of the product in killing germs","8.721","83.645","84.419","24","9","7","9","9","8","9","6","7","9","8","7","8","9","7","2.819","4.705","5.963","3","7.926","75.001","76.53","18","9","9","8","7","8","5","7","3.892","33.863","35.141","9","9","9","9","9","10.04","9","9","8","8","8","9","9","2","5","2","7","25","1","2","1","2","Consumer attitude towards a new product","clean_high","thought_time|thought_intro|active_ingred|cleaning_ability|cost|ad_appearance|other_products|color|smell|package_apperance|Dettol|other_versions|effectiveness|stores|ways_to_use|anti_bacterial",258,256,1,1,0,1,0,1366,768,0
"2020-07-07 08:47:48","2020-07-07 09:05:19","0","100","1051","1","2020-07-07 09:05:20","R_3PitrKMaoqh7Bhv","","","","","anonymous","EN","Chrome","83.0.4103.106","Windows NT 6.3","1280x720","1","0","0","8.607","0","0","0","27.623","0","5.702","249.342","251.82","5","7","8","7","8","clean in purpose","4.386","45.054","46.356","5","8","9","9","8","8","9","9","7","7","7","8","9","8","8","0","0","38.236","0","0","0","15.066","0","7","8","7","9","8","8","9","2.288","155.097","156.577","19","8","7","1","1","8.03","8","8","9","8","9","7","8","1","7","2","8","30","1","2","1","1","clean in purpose","clean_high","thought_time|thought_intro|cost|other_products|active_ingred|ways_to_use|effectiveness|package_apperance|other_versions|cleaning_ability|color|stores|Dettol|ad_appearance|smell|anti_bacterial",259,257,1,1,0,1,0,1280,720,0
"2020-07-07 08:47:49","2020-07-07 08:51:55","0","100","245","1","2020-07-07 08:51:55","R_xFOD72q4j2mvh9n","","","","","anonymous","EN","Safari","13.1.1","Macintosh","768x1024","1","0","0","9.654","0","9.123","9.123","12.963","1","3.116","9.248","9.279","8","6","4","7","7","That it might be a scam","4.045","39.003","40.022","32","6","6","6","6","2","4","1","2","6","5","3","6","3","7","1.548","1.548","2.881","1","9.67","31.901","32.777","16","6","5","3","6","6","7","5","1.961","12.56","13.157","8","1","2","2","2","0","6","5","4","1","7","8","1","1","6","2","6","53","1","2","1","1","I do not know.","clean_high","thought_time|thought_intro|active_ingred|smell|other_products|effectiveness|other_versions|ways_to_use|cleaning_ability|color|ad_appearance|package_apperance|cost|anti_bacterial|Dettol|stores",260,258,1,1,0,1,0,768,1024,0
